ts,rate
1780761600000,-3.51155451809e-05
1780790400000,-0.0001101629467678
1780819200000,-0.0001405486745272
1780848000000,-0.0001252953547432
1780876800000,-2.53558685591e-05
1780905600000,-5.81634780562e-05
1780934400000,-7.38554551486e-05
1780963200000,-0.000150730098245
1780992000000,-6.11167247228e-05
1781020800000,-2.70255467439e-05
1781049600000,9.6430423193e-06
1781078400000,-2.81122877e-08
1781107200000,-4.882054165e-05
1781136000000,-6.28871649466e-05
1781164800000,-7.500844339e-05
1781193600000,-2.20748470192e-05
1781222400000,-4.63144464458e-05
1781251200000,-6.1289295716e-05
1781280000000,-1.05426347701e-05
1781308800000,-1.39562125418e-05
1781337600000,2.569137652e-06
1781366400000,-2.92435576406e-05
1781395200000,4.0341654621e-06
1781424000000,2.5940839627e-06
1781452800000,3.22130449158e-05
1781481600000,-1.48154727363e-05
1781510400000,1.82601357154e-05
1781539200000,-4.09078153245e-05
1781568000000,1.47775536339e-05
1781596800000,2.1741324592e-06
1781625600000,3.10436405161e-05
1781654400000,3.09117993428e-05
1781683200000,1.12775535827e-05
1781712000000,-4.7170002475e-06
1781740800000,3.54185339253e-05
1781769600000,1.90329683335e-05
1781798400000,1.30718888498e-05
1781827200000,1.56322710926e-05
1781856000000,-5.28434479401e-05
1781884800000,1.06138315901e-05
1781913600000,-8.217112208e-06
1781942400000,-9.187697818e-07
1781971200000,9.9168524694e-06
1782000000000,3.11233669537e-05
1782028800000,3.9190692227e-05
1782057600000,-1.7294966874e-06
1782086400000,-2.92640132201e-05
1782115200000,5.51741548775e-05
1782144000000,8.7330633914e-06
1782172800000,4.47444157855e-05
1782201600000,2.23047769436e-05
1782230400000,-4.74888324712e-05
1782259200000,4.15261451061e-05
1782288000000,1.87948373415e-05
1782316800000,3.57666052303e-05
1782345600000,4.30782742388e-05
1782374400000,7.400429038e-07
1782403200000,-6.17221278092e-05
1782432000000,-7.6342772872e-06
1782460800000,-3.38612143513e-05
1782489600000,-1.36249284027e-05
1782518400000,-7.5739969418e-06
1782547200000,-1.84404947661e-05
1782576000000,-2.58696051293e-05
1782604800000,1.61023717783e-05
1782633600000,5.2498408861e-06
1782662400000,2.95816582727e-05
1782691200000,-2.34101770987e-05
1782720000000,6.1876644647e-06
1782748800000,1.56100614198e-05
1782777600000,3.80240674401e-05
1782806400000,-6.0488193957e-06
1782835200000,7.21824183872e-05
1782864000000,6.60988957706e-05
1782892800000,3.03769550576e-05
1782921600000,9.0161202807e-06
1782950400000,2.15009551479e-05
1782979200000,6.07032025056e-05
1783008000000,4.17278103235e-05
1783036800000,3.67640954252e-05
1783065600000,7.76998564309e-05
1783094400000,5.88368007291e-05
1783123200000,7.24813657104e-05
1783152000000,7.45597493041e-05
1783180800000,2.28901001596e-05
1783209600000,9.68990038946e-05
1783238400000,7.03063439524e-05
1783267200000,5.63044651547e-05
1783296000000,6.62427337674e-05
1783324800000,6.10400190784e-05
1783353600000,4.94066073094e-05
1783382400000,9.25998620273e-05
1783411200000,5.26322924488e-05
1783440000000,3.54451387017e-05
1783468800000,4.56793237861e-05
1783497600000,2.93051602703e-05
1783526400000,8.04853240237e-05
1783555200000,2.70502736983e-05
1783584000000,-8.6390853462e-06
1783612800000,4.21208700726e-05
1783641600000,2.88771231982e-05
1783670400000,5.03523904176e-05
1783699200000,-2.1531631174e-06
1783728000000,3.10694109403e-05
1783756800000,-3.21065333534e-05
1783785600000,-1.05100711028e-05
1783814400000,-3.05826141828e-05
1783843200000,-1.80494264056e-05
1783872000000,-1.49280788989e-05
1783900800000,-1.9284312303e-05
1783929600000,5.73308230271e-05
1783958400000,-3.8104382994e-06
1783987200000,1.23850005236e-05
1784016000000,5.010183463e-07
1784044800000,4.38677177839e-05
1784073600000,7.2200760681e-06
1784102400000,6.09661220377e-05
1784131200000,2.75465227283e-05
1784160000000,4.08086469783e-05
1784188800000,7.61611320942e-05
1784217600000,3.66753143679e-05
1784246400000,6.8512360485e-05
1784275200000,6.77113654724e-05
1784304000000,3.69963698486e-05
1784332800000,-2.95985967298e-05
1784361600000,-3.01450665353e-05
1784390400000,8.6559930819e-06
1784419200000,-2.58329348864e-05
1784448000000,1.25871505438e-05
