ts,rate
1778716800000,-3.19142030702e-05
1778745600000,7.0218613568e-05
1778774400000,8.33471851131e-05
1778803200000,0.0001
1778832000000,0.0001
1778860800000,-9.33339469991e-05
1778889600000,0.0001
1778918400000,-5.51068954e-07
1778947200000,-1.93340957496e-05
1778976000000,-0.0001851413683506
1779004800000,0.0001
1779033600000,-2.53133481486e-05
1779062400000,-3.03864117383e-05
1779091200000,1.07505426458e-05
1779120000000,-6.0530253695e-06
1779148800000,6.61905573693e-05
1779177600000,-4.24086512937e-05
1779206400000,-4.34328215549e-05
1779235200000,0.0001
1779264000000,0.0001
1779292800000,-6.58727335554e-05
1779321600000,0.0001
1779350400000,0.0001
1779379200000,6.13208812357e-05
1779408000000,0.0001
1779436800000,2.01839293016e-05
1779465600000,-4.77045141989e-05
1779494400000,2.86462015518e-05
1779523200000,4.1353466985e-06
1779552000000,1.75807414621e-05
1779580800000,-6.6957608431e-06
1779609600000,6.83004226958e-05
1779638400000,2.59194418347e-05
1779667200000,4.62066628352e-05
1779696000000,9.31048458824e-05
1779724800000,0.0001
1779753600000,-3.84617956868e-05
1779782400000,2.74046181269e-05
1779811200000,9.98069060575e-05
1779840000000,-7.58460662358e-05
1779868800000,-6.43959246214e-05
1779897600000,3.77240133796e-05
1779926400000,-1.42612340494e-05
1779955200000,-4.05609011114e-05
1779984000000,6.46509111835e-05
1780012800000,-4.33970471386e-05
1780041600000,6.35776079695e-05
1780070400000,-3.4601799521e-06
1780099200000,1.2419422606e-06
1780128000000,0.0001
1780156800000,-1.55219477938e-05
1780185600000,-2.42342638473e-05
1780214400000,0.0001
1780243200000,-2.2798604587e-06
1780272000000,7.20003844278e-05
1780300800000,0.0001
1780329600000,3.04131951779e-05
1780358400000,4.18307992267e-05
1780387200000,7.44180895147e-05
1780416000000,-8.4971132394e-06
1780444800000,-3.36977689946e-05
1780473600000,-5.35169656718e-05
1780502400000,4.92501135635e-05
1780531200000,6.93664968964e-05
1780560000000,0.0001
1780588800000,-9.10135530227e-05
1780617600000,-7.52285075594e-05
1780646400000,-5.94901520548e-05
1780675200000,4.71465540854e-05
1780704000000,3.18054652953e-05
1780732800000,-9.4725268221e-06
1780761600000,5.37074430679e-05
1780790400000,-0.0001109061570352
1780819200000,-2.48049242539e-05
1780848000000,-7.32772134738e-05
1780876800000,-6.3776339454e-06
1780905600000,5.41694291325e-05
1780934400000,1.0704206198e-06
1780963200000,-7.6359977473e-05
1780992000000,5.47392224217e-05
1781020800000,2.0983732286e-05
1781049600000,0.0001
1781078400000,0.0001
1781107200000,2.02635336363e-05
1781136000000,-5.20562065247e-05
1781164800000,0.0001
1781193600000,0.0001
1781222400000,-9.14750316966e-05
1781251200000,-8.232962191e-06
1781280000000,6.22358837945e-05
1781308800000,-9.51706383766e-05
1781337600000,5.93290059104e-05
1781366400000,4.75275544908e-05
1781395200000,4.05746077329e-05
1781424000000,-1.44878100757e-05
1781452800000,-7.89892253593e-05
1781481600000,5.45492694349e-05
1781510400000,-0.0001897248272883
1781539200000,4.9683332877e-05
1781568000000,0.0001
1781596800000,0.0001
1781625600000,7.6670839652e-06
1781654400000,-5.01675197048e-05
1781683200000,-5.45352321206e-05
1781712000000,3.12643087121e-05
1781740800000,0.0001
1781769600000,-7.30797241237e-05
1781798400000,3.55599435905e-05
1781827200000,0.0001
1781856000000,0.0001
1781884800000,3.74202161541e-05
1781913600000,5.87913667024e-05
1781942400000,-0.0001705555546998
1781971200000,-2.5114202894e-05
1782000000000,3.86604854165e-05
1782028800000,0.0001
1782057600000,-0.0001128904165628
1782086400000,-9.17822072079e-05
1782115200000,0.0001
1782144000000,-9.32253701084e-05
1782172800000,-0.0001943955694102
1782201600000,-3.58211058791e-05
1782230400000,-4.88802459146e-05
1782259200000,-5.24763623919e-05
1782288000000,-5.63213949942e-05
1782316800000,-7.81190101544e-05
1782345600000,-0.0001126374255786
1782374400000,-8.8916270196e-05
1782403200000,-0.0001757896617448
1782432000000,-0.0002435816815796
1782460800000,-6.10486973228e-05
1782489600000,-0.0001029185720568
1782518400000,-0.0001253357283253
1782547200000,-0.0001536230204243
1782576000000,-0.0001836966075128
1782604800000,-8.7676521007e-05
1782633600000,-0.0001662597312926
1782662400000,-5.95826488968e-05
1782691200000,-8.3331659543e-05
1782720000000,-3.16918702344e-05
1782748800000,-1.9922416837e-05
1782777600000,2.3992041428e-05
1782806400000,-9.19302471266e-05
1782835200000,-4.71539637885e-05
1782864000000,4.53747874439e-05
1782892800000,1.65128773736e-05
1782921600000,3.01671085006e-05
1782950400000,3.65008304385e-05
1782979200000,5.170816392e-06
1783008000000,4.47811743831e-05
1783036800000,-2.92835250187e-05
1783065600000,4.2087323891e-06
1783094400000,0.0001
1783123200000,-1.66287749186e-05
1783152000000,8.79195414632e-05
1783180800000,3.7562399304e-05
1783209600000,2.08144059026e-05
1783238400000,1.8240546979e-05
1783267200000,2.95100822724e-05
1783296000000,5.7372363976e-06
1783324800000,6.60825371935e-05
1783353600000,8.67083337054e-05
1783382400000,0.0001
1783411200000,-1.00818456558e-05
1783440000000,-2.71908359598e-05
1783468800000,1.94429828954e-05
1783497600000,4.11458765436e-05
1783526400000,2.54358980524e-05
1783555200000,-2.4459932314e-06
1783584000000,3.46989155425e-05
1783612800000,3.77466310805e-05
1783641600000,1.91343719157e-05
1783670400000,6.3459058338e-05
1783699200000,8.07387532022e-05
1783728000000,2.36877280022e-05
1783756800000,5.41908068563e-05
1783785600000,2.47059480581e-05
1783814400000,3.49395098026e-05
1783843200000,2.13468546737e-05
1783872000000,4.28828477812e-05
1783900800000,9.6052210419e-06
1783929600000,2.14613703866e-05
1783958400000,2.21064356242e-05
1783987200000,-1.69682104205e-05
1784016000000,-2.24770988545e-05
1784044800000,4.65769913944e-05
1784073600000,9.27058281955e-05
1784102400000,9.34300182241e-05
1784131200000,2.56217810289e-05
1784160000000,-3.18292767515e-05
1784188800000,3.29904908555e-05
