,funding
2026-04-07 08:00:00+00:00,8.50167350758e-05
2026-04-07 12:00:00+00:00,0.0002342753665687
2026-04-07 16:00:00+00:00,5e-05
2026-04-07 20:00:00+00:00,5e-05
2026-04-08 00:00:00+00:00,5e-05
2026-04-08 04:00:00+00:00,5e-05
2026-04-08 08:00:00+00:00,5e-05
2026-04-08 12:00:00+00:00,5e-05
2026-04-08 16:00:00+00:00,5e-05
2026-04-08 20:00:00+00:00,5e-05
2026-04-09 00:00:00+00:00,1.9092531718e-05
2026-04-09 04:00:00+00:00,4.95822783906e-05
2026-04-09 08:00:00+00:00,5e-05
2026-04-09 12:00:00+00:00,5e-05
2026-04-09 16:00:00+00:00,5e-05
2026-04-09 20:00:00+00:00,5e-05
2026-04-10 00:00:00+00:00,5e-05
2026-04-10 04:00:00+00:00,5e-05
2026-04-10 08:00:00+00:00,-1.63702762777e-05
2026-04-10 12:00:00+00:00,5e-05
2026-04-10 16:00:00+00:00,5e-05
2026-04-10 20:00:00+00:00,5e-05
2026-04-11 00:00:00+00:00,5e-05
2026-04-11 04:00:00+00:00,0.0002745464788675
2026-04-11 08:00:00+00:00,5e-05
2026-04-11 12:00:00+00:00,0.000785808580706
2026-04-11 16:00:00+00:00,0.0010537804892854
2026-04-11 20:00:00+00:00,0.0002180742296088
2026-04-12 00:00:00+00:00,5e-05
2026-04-12 04:00:00+00:00,0.0022095813757132
2026-04-12 08:00:00+00:00,0.00270984218793
2026-04-12 12:00:00+00:00,0.0017266456649767
2026-04-12 16:00:00+00:00,0.0005663403661434
2026-04-12 20:00:00+00:00,0.0007207084257815
2026-04-13 00:00:00+00:00,0.0006949537366805
2026-04-13 04:00:00+00:00,5e-05
2026-04-13 08:00:00+00:00,0.0006292788940703
2026-04-13 12:00:00+00:00,0.0005831403602678
2026-04-13 16:00:00+00:00,0.0007719298139089
2026-04-13 20:00:00+00:00,0.0001828365811891
2026-04-14 00:00:00+00:00,5e-05
2026-04-14 04:00:00+00:00,0.0002332869073
2026-04-14 08:00:00+00:00,0.0008916206866645
2026-04-14 12:00:00+00:00,0.0001164189928021
2026-04-14 16:00:00+00:00,5e-05
2026-04-14 20:00:00+00:00,0.0001955358531586
2026-04-15 00:00:00+00:00,5e-05
2026-04-15 04:00:00+00:00,5e-05
2026-04-15 08:00:00+00:00,0.0004265675466896
2026-04-15 12:00:00+00:00,0.0005296377948416
2026-04-15 16:00:00+00:00,0.0005928291517579
2026-04-15 20:00:00+00:00,0.0007743702502728
2026-04-16 00:00:00+00:00,0.0004958368938548
2026-04-16 04:00:00+00:00,0.0001778906491563
2026-04-16 08:00:00+00:00,9.3901971269e-05
2026-04-16 12:00:00+00:00,0.0001261532086202
2026-04-16 16:00:00+00:00,0.0006545540786513
2026-04-16 20:00:00+00:00,0.000621931714121
2026-04-17 00:00:00+00:00,0.00047681689171
2026-04-17 04:00:00+00:00,0.0003550745639707
2026-04-17 08:00:00+00:00,0.0007014357501895
2026-04-17 12:00:00+00:00,0.0008777919599145
2026-04-17 16:00:00+00:00,0.0001403802359876
2026-04-17 20:00:00+00:00,5e-05
2026-04-18 00:00:00+00:00,5e-05
2026-04-18 04:00:00+00:00,0.0004391943487388
2026-04-18 08:00:00+00:00,0.0003109160007953
2026-04-18 12:00:00+00:00,0.0006064331151119
2026-04-18 16:00:00+00:00,0.0007692819455272
2026-04-18 20:00:00+00:00,0.0007629062391248
2026-04-19 00:00:00+00:00,0.0010334214122907
2026-04-19 04:00:00+00:00,0.0003152832509269
2026-04-19 08:00:00+00:00,0.0002894153815838
2026-04-19 12:00:00+00:00,0.0001647143559158
2026-04-19 16:00:00+00:00,0.0006166352214452
2026-04-19 20:00:00+00:00,5e-05
2026-04-20 00:00:00+00:00,0.0003073641321801
2026-04-20 04:00:00+00:00,6.09596076482e-05
2026-04-20 08:00:00+00:00,5e-05
2026-04-20 12:00:00+00:00,0.0002947535329905
2026-04-20 16:00:00+00:00,5e-05
2026-04-20 20:00:00+00:00,0.0004220812071906
2026-04-21 00:00:00+00:00,5e-05
2026-04-21 04:00:00+00:00,0.0004317905506458
2026-04-21 08:00:00+00:00,0.0004111688797493
2026-04-21 12:00:00+00:00,0.0007209877407942
2026-04-21 16:00:00+00:00,0.0006176715553215
2026-04-21 20:00:00+00:00,0.0004758080533772
2026-04-22 00:00:00+00:00,0.000932728831869
2026-04-22 04:00:00+00:00,0.0003835644330841
2026-04-22 08:00:00+00:00,0.0002244773136563
2026-04-22 12:00:00+00:00,0.0001967430007895
2026-04-22 16:00:00+00:00,0.0005766999671865
2026-04-22 20:00:00+00:00,5e-05
2026-04-23 00:00:00+00:00,5e-05
2026-04-23 04:00:00+00:00,5e-05
2026-04-23 08:00:00+00:00,0.0003390805837739
2026-04-23 12:00:00+00:00,5e-05
2026-04-23 16:00:00+00:00,0.0003498893347386
2026-04-23 20:00:00+00:00,0.0005442450398587
2026-04-24 00:00:00+00:00,5e-05
2026-04-24 04:00:00+00:00,5e-05
2026-04-24 08:00:00+00:00,5e-05
2026-04-24 12:00:00+00:00,0.0003466627465165
2026-04-24 16:00:00+00:00,0.0003855291749002
2026-04-24 20:00:00+00:00,0.0002676761991122
2026-04-25 00:00:00+00:00,7.17257100334e-05
2026-04-25 04:00:00+00:00,5e-05
2026-04-25 08:00:00+00:00,5e-05
2026-04-25 12:00:00+00:00,9.01685390919e-05
2026-04-25 16:00:00+00:00,0.0004155733172226
2026-04-25 20:00:00+00:00,0.0002023322949299
2026-04-26 00:00:00+00:00,0.0001354527353806
2026-04-26 04:00:00+00:00,0.0004811299822257
2026-04-26 08:00:00+00:00,5e-05
2026-04-26 12:00:00+00:00,5e-05
2026-04-26 16:00:00+00:00,5e-05
2026-04-26 20:00:00+00:00,5e-05
2026-04-27 00:00:00+00:00,0.0004106340746844
2026-04-27 04:00:00+00:00,0.0003431300402782
2026-04-27 08:00:00+00:00,0.0001591879152771
2026-04-27 12:00:00+00:00,0.0001383610286897
2026-04-27 16:00:00+00:00,0.0001096403063484
2026-04-27 20:00:00+00:00,0.0001480568823476
2026-04-28 00:00:00+00:00,5e-05
2026-04-28 04:00:00+00:00,5e-05
2026-04-28 08:00:00+00:00,5e-05
2026-04-28 12:00:00+00:00,5e-05
2026-04-28 16:00:00+00:00,5e-05
2026-04-28 20:00:00+00:00,5e-05
2026-04-29 00:00:00+00:00,5e-05
2026-04-29 04:00:00+00:00,5e-05
2026-04-29 08:00:00+00:00,5e-05
2026-04-29 12:00:00+00:00,5e-05
2026-04-29 16:00:00+00:00,5e-05
2026-04-29 20:00:00+00:00,0.0003154553236229
2026-04-30 00:00:00+00:00,0.0001136194039918
2026-04-30 04:00:00+00:00,0.0001459950052293
2026-04-30 08:00:00+00:00,0.0003283389346749
2026-04-30 12:00:00+00:00,0.0004662246146337
2026-04-30 16:00:00+00:00,0.0005978809522188
2026-04-30 20:00:00+00:00,0.0005365627093692
2026-05-01 00:00:00+00:00,0.0001391858712953
2026-05-01 04:00:00+00:00,0.0001371339874555
2026-05-01 08:00:00+00:00,9.0777029387e-05
2026-05-01 12:00:00+00:00,0.0003140704690894
2026-05-01 16:00:00+00:00,0.0002943305252238
2026-05-01 20:00:00+00:00,0.0001527982759615
2026-05-02 00:00:00+00:00,0.0003870621492775
2026-05-02 04:00:00+00:00,0.0005379998499005
2026-05-02 08:00:00+00:00,0.0004272692244038
2026-05-02 12:00:00+00:00,0.0008430685008137
2026-05-02 16:00:00+00:00,0.0010805932598647
2026-05-02 20:00:00+00:00,0.0007288589320209
2026-05-03 00:00:00+00:00,0.0010247865382644
2026-05-03 04:00:00+00:00,0.0007998059571888
2026-05-03 08:00:00+00:00,0.000300038010165
2026-05-03 12:00:00+00:00,0.0002195577639323
2026-05-03 16:00:00+00:00,0.0004244042045637
2026-05-03 20:00:00+00:00,0.0002857036576621
2026-05-04 00:00:00+00:00,0.0001653656809776
2026-05-04 04:00:00+00:00,0.000545417831972
2026-05-04 08:00:00+00:00,0.000449136849795
2026-05-04 12:00:00+00:00,0.0003700258593199
2026-05-04 16:00:00+00:00,0.0002740608294124
2026-05-04 20:00:00+00:00,0.0009284417808794
2026-05-05 00:00:00+00:00,0.0005358553521641
2026-05-05 04:00:00+00:00,0.0004368167490389
2026-05-05 08:00:00+00:00,0.0004607441551251
2026-05-05 12:00:00+00:00,0.0003005378545979
2026-05-05 16:00:00+00:00,0.0003758040217427
2026-05-05 20:00:00+00:00,0.0005289068643879
2026-05-06 00:00:00+00:00,0.000143321426143
2026-05-06 04:00:00+00:00,0.000376892228639
2026-05-06 08:00:00+00:00,0.0003019271887243
2026-05-06 12:00:00+00:00,0.0003276087169004
2026-05-06 16:00:00+00:00,0.0004599095930014
2026-05-06 20:00:00+00:00,0.0004442479746944
2026-05-07 00:00:00+00:00,0.0005361551647072
2026-05-07 04:00:00+00:00,0.0003549925990229
2026-05-07 08:00:00+00:00,5e-05
2026-05-07 12:00:00+00:00,0.0003436487541314
2026-05-07 16:00:00+00:00,0.0001803575051509
2026-05-07 20:00:00+00:00,0.0001238038813953
2026-05-08 00:00:00+00:00,0.0003809798675256
2026-05-08 04:00:00+00:00,0.0003077848777319
2026-05-08 08:00:00+00:00,0.0001493401563874
2026-05-08 12:00:00+00:00,0.000490474225821
2026-05-08 16:00:00+00:00,0.0002066573190872
2026-05-08 20:00:00+00:00,0.0003846415678387
2026-05-09 00:00:00+00:00,0.0002403743142851
2026-05-09 04:00:00+00:00,0.0004796551847884
2026-05-09 08:00:00+00:00,0.0001729277237462
2026-05-09 12:00:00+00:00,0.0001813485917871
2026-05-09 16:00:00+00:00,0.0002883964953551
2026-05-09 20:00:00+00:00,0.0002789572371947
2026-05-10 00:00:00+00:00,0.0003399139702697
2026-05-10 04:00:00+00:00,0.0012611801663052
2026-05-10 08:00:00+00:00,0.0008317866953726
2026-05-10 12:00:00+00:00,0.0007908833963133
2026-05-10 16:00:00+00:00,0.0006296816903556
2026-05-10 20:00:00+00:00,0.0003981425354328
2026-05-11 00:00:00+00:00,0.0002955531165138
2026-05-11 04:00:00+00:00,0.0001958364364218
2026-05-11 08:00:00+00:00,0.0003329312601571
2026-05-11 12:00:00+00:00,0.0006272277990641
2026-05-11 16:00:00+00:00,0.0005281989651665
2026-05-11 20:00:00+00:00,0.0006373603310738
2026-05-12 00:00:00+00:00,0.0009264853997531
2026-05-12 04:00:00+00:00,0.0006742844048946
2026-05-12 08:00:00+00:00,0.0003491082045439
2026-05-12 12:00:00+00:00,0.0003852302409376
2026-05-12 16:00:00+00:00,0.0006017303028684
2026-05-12 20:00:00+00:00,0.0001806161988538
2026-05-13 00:00:00+00:00,0.0004335601162646
2026-05-13 04:00:00+00:00,0.0004139590464348
2026-05-13 08:00:00+00:00,7.69151238797e-05
2026-05-13 12:00:00+00:00,0.0007021505048013
2026-05-13 16:00:00+00:00,0.0006696066548431
2026-05-13 20:00:00+00:00,0.0006930293628261
2026-05-14 00:00:00+00:00,0.0003557766705864
2026-05-14 04:00:00+00:00,0.0002188949162728
2026-05-14 08:00:00+00:00,0.0001338618636201
2026-05-14 12:00:00+00:00,5e-05
2026-05-14 16:00:00+00:00,5e-05
